"","saleprice","gdistance","wdistance","cdistance","bathrooms","bedrooms","sqftbuilding","sqftlot","age"
"261",75000,11189.4970703125,1938.81201171875,1967.49096679688,1,2,1121,7500,17
"262",167500,3933.97998046875,10554.85546875,557.380004882812,2,4,1881,5600,8
"263",140000,13515.8896484375,3657.087890625,1121.04504394531,2,4,1774,6825,20
"264",156000,1681.61206054688,12746.958984375,548.026977539062,2.5,3,1548,4154,3
"265",105000,3181.98510742188,11265.873046875,1765.78503417969,1,2,1116,7500,74
"266",150000,14283.90234375,3314.05102539062,1605.64599609375,2.5,3,2466,7272,10
"267",124000,1956.47705078125,10122.7109375,115.690002441406,1.5,3,1481,7700,68
"268",217500,1033.80102539062,14005.4892578125,2.61299991607666,2,4,2439,70131,11
"269",92500,11998.2392578125,2552.05688476562,1161.01293945312,1,2,935,7000,46
"270",105000,14473.7138671875,972.340026855469,1197.1240234375,1,2,1389,7665,41
"271",94000,2427.02905273438,10708.2353515625,173.296997070312,1,3,1014,7670,41
"272",123500,13820.07421875,3345.80395507812,1412.19702148438,2,3,1462,5445,20
"273",142500,13321.552734375,2229.92797851562,2153.0830078125,2,3,1508,7812,38
"274",157000,4732.19921875,12394.07421875,319.809997558594,2,3,1306,6400,13
"275",115000,15033.548828125,1247.5,2052.13500976562,2,3,1300,6930,20
"276",91000,9341.001953125,12991.169921875,7.47399997711182,1,2,838,5333,36
"277",147000,4711.2490234375,11624.1142578125,312.044006347656,2,3,1491,6300,17
"278",138000,3869.3720703125,10556.951171875,1009.51098632812,2,3,1152,5000,31
"279",108000,5231.5791015625,7591.90283203125,813.202026367188,2,3,1640,7560,31
"280",225000,3221.76293945312,12706.779296875,1087.64697265625,3,5,2790,5601,1
"281",55000,13321.177734375,5798.97705078125,220.436996459961,1,2,816,5043,18
"282",143500,14233.57421875,4662.7001953125,1181.84399414062,2,3,1352,6857,21
"283",131000,3891.05688476562,7654.51708984375,83.6220016479492,2,3,1266,8344,12
"284",115000,12103.205078125,4155.23193359375,1021.18701171875,2,4,1742,8093,17
"285",107000,832.133972167969,11815.0126953125,93.431999206543,2,3,1535,10114,12
"286",115500,1768.43994140625,10195.0283203125,157.776992797852,2,3,1349,5000,10
"287",105000,6617.22705078125,14564.6748046875,872.539978027344,1,1,1127,6750,24
"288",131000,6010.72314453125,12656.470703125,62.681999206543,2,3,1578,8840,17
"289",119000,6041.52587890625,13710.4306640625,833.565002441406,1,2,1210,8000,53
"290",84000,9973.396484375,12132.052734375,2.5220000743866,1,2,838,6156,42
"291",199000,15057.904296875,1196.291015625,394.046997070312,3,3,2188,6819,1
"292",32000,13157.5537109375,4241.23486328125,386.410003662109,1,2,736,10000,76
"293",124000,1696.376953125,12730.857421875,563.247009277344,2,3,1411,6300,16
"294",160000,2274.44897460938,10706.9091796875,429.348999023438,1,2,1008,74052,65
"295",97000,11527.595703125,1267.59301757812,836.81298828125,2,2,1198,5500,17
"296",118500,6115.36083984375,13785.265625,758.846008300781,1,3,1523,7980,51
"297",125000,13538.6064453125,3810.6708984375,922.952026367188,2,3,1362,5673,12
"298",143000,12018.6142578125,5008.3427734375,207.160995483398,2.5,4,2334,10031,16
"299",90000,5357.4228515625,6773.45703125,900.385009765625,1,3,1168,6785,47
"300",64000,6915.43896484375,3472.998046875,478.005004882812,1,3,1261,6500,50
"301",119000,5932.3671875,12634.037109375,48.5499992370605,2,3,1363,6000,17
"302",95000,11731.375,1800.0830078125,1805.30004882812,1,2,958,6500,53
"303",231000,4302.8310546875,12745.0185546875,698.536987304688,3,3,2521,6040,6
"304",44000,11067.7607421875,4537.8310546875,1299.13903808594,1,2,849,5000,50
"305",89500,10880.34765625,812.218017578125,3094.88110351562,1,2,1223,5200,61
"306",89000,7224.45703125,3273.23999023438,493.851013183594,2,3,1357,5300,9
"307",47000,11965.9814453125,5500.14697265625,246.42399597168,1,3,1226,5550,52
"308",160000,15185.4541015625,867.169982910156,229.229995727539,2,3,1469,6423,6
"309",70000,12197.7353515625,1961.23706054688,3022.10693359375,1,2,1289,5000,73
"310",196000,4439.328125,11959.171875,430.460998535156,2.5,3,1812,4650,9
"311",118000,2555.66088867188,10594.755859375,34.9679985046387,2,3,1877,6370,31
"312",112000,10936.23828125,1222.76000976562,1098.35595703125,2,3,1439,9288,30
"313",122000,9383.3681640625,3619.248046875,640.013977050781,1,3,1091,8450,38
"314",103500,5407.97509765625,6320.56494140625,1196.66296386719,2,3,1329,6500,20
"315",72000,8736.904296875,5686.037109375,190.992004394531,2,3,1368,5000,11
"316",124000,10999.4814453125,866.671020507812,3200.7490234375,2,3,1887,5050,66
"317",163000,4233.27099609375,5506.23681640625,613.338012695312,3,4,2020,7601,10
"318",123000,5413.31591796875,6372.29296875,1128.93005371094,2,3,1163,6000,13
"319",212727,11755.3857421875,1686.00695800781,2030.49401855469,1,3,1232,8400,51
"320",112500,12020.50390625,4208.34716796875,996.7919921875,2,3,1635,6500,16
"321",72000,6844.80419921875,12927.8115234375,288.921997070312,1,3,896,6100,43
"322",75000,13660.6005859375,3813.70190429688,1005.64202880859,2,3,1157,6565,29
"323",111500,6093.7412109375,13782.283203125,779.72802734375,1,2,1220,7980,51
"324",178000,11859.0341796875,3874.86596679688,1260.06103515625,2,4,1979,6500,8
"325",108500,2699.97509765625,12006.6357421875,797.507995605469,1,2,1158,5529,50
"326",86000,6798.2099609375,12903.5751953125,289.394989013672,1,3,1074,5000,35
"327",176000,5851.32177734375,5733.14306640625,459.484985351562,2.5,3,2007,11834,8
"328",90000,12691.8857421875,3722.07104492188,647.796997070312,2,2,1132,6000,45
"329",38000,7261.93994140625,3039.24096679688,894.35400390625,1,2,624,5200,39
"330",150000,5027.36376953125,11973.0908203125,53.8639984130859,2,3,1494,6179,12
"331",90000,2838.22607421875,11649.3310546875,1373.37805175781,1,2,800,5400,53
"332",138500,10871.9345703125,2489.037109375,2336.47998046875,2,3,1696,6650,34
"333",156000,4599.39208984375,12520.2412109375,283.986999511719,2,3,1312,6758,14
"334",105000,9371.41015625,14362.666015625,488.414001464844,1,3,1222,7000,49
"335",102000,3337.36206054688,11407.7880859375,533.611022949219,2,3,1112,5775,8
"336",130000,6256.169921875,12932.853515625,117.684997558594,2,3,1283,6502,4
"337",127000,10447.3330078125,734.143005371094,1455.46704101562,2,3,1662,7670,39
"338",108500,2699.44311523438,10966.7685546875,379.760986328125,2,2,1247,6172,6
"339",130000,222.016998291016,13237.34765625,103.171997070312,2,3,1352,5030,9
"340",162500,2330.00805664062,12104.44140625,1201.59899902344,3,4,1831,6855,5
"341",242000,13625.77734375,192.675003051758,685.185974121094,2,3,2279,8276,12
"342",137000,2191.70190429688,12598.4091796875,233.13200378418,1,3,1280,7300,50
"343",80000,7746.01806640625,3871.85400390625,672.518981933594,2,3,1178,5195,5
"344",345000,11699.5908203125,8094.912109375,158.792007446289,3,3,3366,64904,9
"345",65000,12710.802734375,2564.68798828125,1872.89697265625,1,2,839,5000,57
"346",91500,9375.796875,5763.009765625,65.8649978637695,2,3,1255,5000,4
"347",170000,2387.92504882812,10491.189453125,212.539001464844,3.5,3,2099,211266,6
"348",110000,12773.2353515625,2787.3720703125,1113.51794433594,3,4,2086,5400,85
"349",99000,11956.009765625,1928.21203613281,1775.60498046875,1,3,1464,6105,40
"350",114000,2653.00903320312,9063.0068359375,59.0690002441406,2,3,1200,7915,9
"351",94500,2283.18603515625,10512.9384765625,200.52099609375,1,3,1016,7475,37
"352",60000,11493.181640625,3360.19506835938,1673.67102050781,1,2,900,4355,21
"353",74500,13328.64453125,4702.93017578125,440.890991210938,2,3,1120,6137,17
"354",1e+05,786.452026367188,14238.109375,431.855010986328,2,3,1152,6750,37
"355",214000,5494.31298828125,12431.029296875,308.592987060547,2.5,3,2214,6405,1
"356",171500,6560.88916015625,14680.013671875,889.97900390625,2,3,1737,8250,5
"357",2e+05,6160.326171875,14565.7119140625,325.753997802734,2.5,4,2009,5000,1
"358",120000,13790.177734375,2734.212890625,1488.39099121094,2,5,2034,7200,21
"359",214000,4542.09619140625,12867.0673828125,1286.51696777344,2,4,1881,8396,7
"360",125500,2170.17211914062,10600.408203125,153.733993530273,2,3,1364,7150,15
"361",95000,13341.4248046875,5178.02392578125,315.746002197266,2,3,1164,12870,13
"362",75000,3873.52807617188,12625.072265625,834.736022949219,2,3,1520,6674,59
"363",182500,7519.5478515625,5584.287109375,609.992004394531,2.5,4,2352,6600,2
"364",47000,2477.09106445312,10760.8017578125,186.419998168945,1,3,1382,7540,45
"365",155000,6917.7041015625,3064.86596679688,1383.48400878906,1.5,3,1679,7630,44
"366",160000,9651.1328125,14551.9921875,615.206970214844,2,4,2260,23086,61
"367",225000,4905.14013671875,8435.134765625,124.069000244141,2,3,2013,10270,11
"368",120000,14644.4658203125,1167.42700195312,1400.17700195312,1,2,1389,10350,44
"369",155000,2731.69897460938,10803.654296875,31.8519992828369,2,3,1756,6635,8
"370",129500,2585.2509765625,9073.0302734375,150.983001708984,2,3,1537,6995,10
"371",39500,10489.38671875,3221.51000976562,1858.57299804688,1,2,768,2695,43
"372",135000,12002.37890625,4299.2861328125,755.059997558594,2,3,1825,11215,11
"373",80000,10844.056640625,1167.8740234375,859.926025390625,1,3,962,6630,43
"374",35000,11628.001953125,6319.17919921875,242.464996337891,1,2,983,8280,57
"375",103000,3826.55810546875,11761.9296875,821.7080078125,1,2,1024,5625,45
"376",125000,4971.19921875,6570.39697265625,251.819000244141,2,3,1575,6000,18
"377",160000,12810.46875,2778.4140625,1247.87805175781,2.5,2,2252,10400,79
"378",51000,7239.89501953125,3213.63500976562,493.635986328125,1,2,852,6875,68
"379",72000,11150.208984375,3201.26489257812,2003.86206054688,1,3,884,8582,9
"380",181500,4577.1572265625,11058.0224609375,402.822998046875,3,4,1950,6468,8
"381",125000,14698.98046875,2498.7119140625,2207.09301757812,2,3,1331,8447,5
"382",165000,4719.77685546875,6879.4140625,917.591003417969,2,3,1770,8250,33
"383",99000,7800.4482421875,2475.44604492188,627.89599609375,2,3,1229,5416,6
"384",205000,15030.166015625,4713.48095703125,501.764007568359,3,3,2568,12248,1
"385",162000,2260.30102539062,12231.12109375,988.784973144531,2.5,4,1567,6000,13
"386",239000,13113.685546875,4445.74609375,208.397994995117,2,3,2658,16700,46
"387",90000,6148.8232421875,13860.7724609375,730.357971191406,2,2,974,7080,59
"388",145000,15096.7666015625,4715.35302734375,43.7140007019043,2,3,1440,6156,16
"389",120500,4695.64697265625,12450.115234375,686.081970214844,2,3,1345,5100,50
"390",103000,4649.3662109375,6044.27880859375,135.578002929688,2,4,1585,6328,3
"391",79000,6735.64404296875,4569.3828125,136.764007568359,2,4,1216,5724,6
"392",128000,4468.51416015625,5247.47412109375,645.403015136719,2,3,1316,7338,1
"393",72500,11536.896484375,2280.32592773438,1602.333984375,1,2,1045,5000,44
"394",105000,5455.7421875,4261.1640625,596.783020019531,2,3,1144,6200,16
"395",118000,10787.5859375,1074.45397949219,1125.57800292969,2,3,1393,7475,38
"396",82500,10659.2138671875,1196.03405761719,2336.59008789062,1,2,1097,5800,60
"397",265000,4899.73583984375,9420.595703125,77.8239974975586,2.5,3,2091,43560,9
"398",129500,3056.462890625,11422.541015625,1579.96105957031,2,3,1318,4860,70
"399",75000,13060.69921875,4217.42578125,399.936004638672,1,1,864,18432,47
"400",30000,12861.318359375,4281.6337890625,806.421020507812,2,3,1444,12283,45
"401",127500,15329.748046875,4061.8720703125,659.515991210938,2,3,1412,5500,18
"402",180000,2756.75610351562,8984.2431640625,71.9599990844727,2,3,2006,7000,21
"403",92500,11510.3369140625,2154.39306640625,1650.71496582031,1,3,1108,6559,53
"404",34500,9569.607421875,3450.99389648438,896.127014160156,1,1,480,10112,57
"405",122000,12170.6484375,4528.89697265625,358.773010253906,2.5,4,2134,7580,15
"406",95000,14036.791015625,4863.02685546875,964.317016601562,2,3,1385,6500,24
"407",90000,6444.64208984375,14457.73828125,964.927001953125,1,3,1290,6875,58
"408",170000,4878.5048828125,12195.33203125,140.430999755859,2,4,1696,9087,12
"409",103000,4023.72607421875,12772.025390625,675.869995117188,1,2,1181,5525,57
"410",107000,5573.8759765625,11020.3974609375,11.7489995956421,2,3,1054,4800,12
"411",78000,5919.9541015625,14329.0361328125,242.807006835938,1,3,969,7080,43
"412",62500,8429.5234375,2265.25903320312,1914.01696777344,1,3,1290,5000,49
"413",165000,4473.59423828125,11978.59375,395.484985351562,2,3,1278,5220,9
"414",143000,14255.4833984375,4247.59521484375,1308.07202148438,3,5,2678,6000,6
"415",114000,7130.8837890625,13194.31640625,283.457000732422,2,3,1182,6411,8
"416",139000,3192.07690429688,12259.0849609375,1049.70104980469,2,4,1480,6000,14
"417",102000,4841.14501953125,4972.93994140625,573.060974121094,2,3,1006,7572,11
"418",127000,4749.18798828125,7125.55712890625,379.472991943359,2,3,1067,7204,12
"419",130000,14430.4541015625,644.276000976562,1573.64501953125,1,2,1385,8008,39
"420",60000,10730.138671875,3182.40307617188,2125.3369140625,1,2,1026,5800,47
"421",142000,554.703002929688,12349.072265625,121.580001831055,2,4,1880,7700,14
"422",298000,11270.326171875,15745.2724609375,422.897003173828,2.5,3,2453,11937,5
"423",122000,3281.02490234375,11187.328125,1029.86499023438,2,3,1266,7225,6
"424",160000,4386.294921875,12749.8359375,323.074005126953,2,4,1312,6401,12
"425",90000,11813.2138671875,1274.4580078125,1615.67504882812,2,4,2048,9516,51
"426",195500,4899.73583984375,9420.595703125,77.8239974975586,2,3,2006,14880,23
"427",119000,5361.80419921875,4940.7578125,335.5,2,3,1560,6000,1
"428",64000,11480.005859375,2169.65698242188,1671.72802734375,2,4,1408,5000,84
"429",152000,7242.40576171875,5577.35107421875,951.263000488281,2,3,1452,6231,4
"430",132000,14684.8642578125,2435.5029296875,2343.86206054688,2,3,1530,5856,4
"431",142500,4814.81982421875,5001.39697265625,572.968017578125,2,3,1022,6600,14
"432",160000,7671.60693359375,5715.93017578125,374.295013427734,2,3,1501,6949,2
"433",235000,1010.66998291016,13495.8388671875,126.137001037598,2.5,4,2144,6272,1
"434",187000,3872.69604492188,12624.6796875,835.322021484375,2.5,4,2080,5988,4
"435",88500,6782.0048828125,12893.14453125,288.044006347656,1,3,1008,5000,36
"436",175000,6146.68603515625,8475.5107421875,4.0310001373291,3,4,2572,7150,12
"437",99000,4964.955078125,4829.0390625,619.476989746094,2,3,1006,6604,10
"438",150000,12062.1552734375,4225.81787109375,513.9990234375,2,3,1640,6586,3
"439",198000,3295.07104492188,12165.8759765625,1146.52197265625,2.5,3,1835,5768,1
"440",170000,5242.19384765625,6088.1328125,232.227005004883,2,3,1906,6965,25
"441",105000,8700.73828125,13976.005859375,357.305999755859,2,4,1324,6877,12
"442",95000,13423.8212890625,6035.2939453125,263.915008544922,2,4,1328,5100,12
"443",97000,4924.8837890625,6616.10498046875,648.484008789062,2,3,1667,12277,49
"444",198000,3559.88891601562,12421.4580078125,1189.833984375,3,4,2046,6941,5
"445",194000,3349.07202148438,13494.43359375,396.970001220703,2.5,4,1945,5626,1
"446",128500,5373.14208984375,12314.4462890625,364.121002197266,2,3,1201,5000,10
"447",220000,3573.4169921875,13313.5478515625,66.6439971923828,2.5,4,2191,5670,2
"448",94000,6633.80615234375,4574.07421875,61.5610008239746,2,3,1017,7639,1
"449",136500,2202.3291015625,10631.4521484375,167.835998535156,2,3,1789,7700,19
"450",193500,2238.8701171875,13547.8388671875,85.4850006103516,2,4,1785,7700,14
"451",150000,13676.513671875,150.526992797852,880.403991699219,2,3,1753,8593,19
"452",143000,15140.4697265625,842.773986816406,513.013977050781,2,2,1515,5250,7
"453",56500,2628.40795898438,11060.060546875,386.049011230469,1,2,884,8000,64
"454",77000,11566.744140625,1297.76696777344,3350.52197265625,1,2,1072,5101,70
"455",130000,10782.44140625,5527.5869140625,252.936004638672,2,4,1874,6578,4
"456",91500,5622.8828125,12839.326171875,255.074005126953,1,2,920,3870,23
"457",162000,11172.7587890625,6646.64306640625,297.39599609375,3,4,1901,5299,1
"458",139000,15451.701171875,1784.11499023438,2837.95703125,2,3,1515,5957,13
"459",133000,11786.3896484375,1034.11096191406,527.984008789062,2,2,1570,6500,23
"460",75955,5434.01904296875,13164.4873046875,748.616027832031,1,2,1080,5500,50
"461",160000,1306.60900878906,13137.3896484375,226.087997436523,3,4,1898,4230,7
"462",95000,5431.05322265625,4374.94921875,541.614013671875,2,3,1436,10000,36
"463",106000,5760.0048828125,4069.1240234375,460.135009765625,2,3,1130,6261,13
"464",104000,15154.2265625,4600.9111328125,793.255004882812,2,4,1473,5144,7
"465",84000,14297.947265625,121.714996337891,746.716979980469,1,2,1062,5700,19
"466",117000,14069.59375,101.470001220703,934.471984863281,2,3,1359,8023,12
"467",170000,1478.61999511719,12950.2841796875,345.005004882812,2,3,1443,7332,9
"468",117000,5114.7412109375,6068.23681640625,129.798004150391,2,3,1354,6879,13
"469",122000,4203.4951171875,7331.19580078125,242.828994750977,2,3,1197,6300,9
"470",162000,4761.4599609375,12369.375,351.696990966797,2,3,1696,6400,13
"471",123000,12943.6689453125,2583.68310546875,1991.43200683594,2,3,1381,5100,48
"472",196000,6027.68017578125,14412.34765625,554.596008300781,2.5,3,2285,6311,7
"473",260000,11529.1962890625,1549.2939453125,3139.38208007812,3,3,3134,12500,75
"474",120000,6118.119140625,5504.22607421875,397.677001953125,2,3,1496,6387,15
"475",105500,8346.81640625,25749.24609375,259.507995605469,2,3,1421,10416,30
"476",144000,5974.85302734375,12622.6552734375,89.0179977416992,2,4,1493,7965,18
"477",118955,5132.1337890625,6466.43505859375,1042.333984375,2,3,1149,7672,7
"478",220000,1007.91302490234,13478.498046875,183.958999633789,2.5,4,2144,6272,1
"479",162500,4378.14111328125,11876.6630859375,515.109985351562,2,3,1278,4948,8
"480",135000,14754.814453125,3200.36303710938,1255.11901855469,2,3,1706,8250,15
"481",170000,4350.6298828125,11908.98046875,535.028015136719,2.5,3,1622,4390,8
"482",108000,13269.1298828125,4451.85107421875,466.109008789062,2,4,1661,6513,27
"483",133500,7925.466796875,2556.88598632812,12.5749998092651,2.5,4,1629,5570,1
"484",174000,2708.84594726562,13784.974609375,22.0520000457764,2,4,1844,5901,3
"485",139000,3480.32299804688,13433.296875,164.828994750977,2,3,1526,8400,50
"486",152000,3088.61206054688,11388.697265625,960.556030273438,2,3,1537,5705,4
"487",150500,11186.3779296875,855.97998046875,3064.98608398438,2,3,2146,5100,59
"488",134000,2874.10595703125,18141.783203125,373.81201171875,2,4,1520,8006,14
"489",105000,4921.27490234375,13293.2138671875,820.296997070312,2,3,1206,5457,24
"490",188000,3568.15087890625,13129.9560546875,449.766998291016,2,3,1683,6953,7
"491",119500,3714.60009765625,12011.26953125,986.692016601562,2,3,1660,8343,33
"492",145000,12132.22265625,4093.53198242188,1096.34899902344,2,4,1867,6500,5
"493",41500,12805.595703125,4168.6328125,511.911987304688,1,1,648,10000,54
"494",180500,11453.79296875,5166.94287109375,327.787994384766,3,3,2204,6555,2
"495",169000,4386.94091796875,11785.013671875,548.434997558594,2,3,1278,4700,8
"496",178500,4527.72998046875,10593.2138671875,89.5,2.5,3,2046,5000,1
"497",181000,3887.48193359375,10709.1357421875,1203.82202148438,2,3,1851,5896,1
"498",125500,3623.8291015625,11648.3427734375,748.348999023438,2,3,1446,6000,1
"499",100091,11077.7255859375,888.281982421875,3204.26196289062,1,2,1252,7550,67
"500",71818,12559.62890625,2424.18310546875,1828.74694824219,1,2,1064,5000,72
"501",75000,12636.5361328125,7074.0390625,31.6229991912842,2,3,1190,6000,14
"502",77000,10202.369140625,751.77001953125,1773.80798339844,1,2,981,8250,49
"503",40000,9239.1240234375,1074.40295410156,1047.74304199219,1,2,929,2500,3
"504",121000,11812.05078125,7931.31103515625,313.921997070312,2,3,1522,10125,33
"505",122000,2547.93408203125,11877.1806640625,1280.92504882812,2,3,1197,3570,12
"506",117000,3186.27905273438,12291.927734375,1050.25,2,3,1168,5500,15
"507",170000,3882.56494140625,13237.3466796875,376.718994140625,2,3,2031,18730,21
"508",37000,7512.2080078125,3150.23510742188,403.192993164062,1,2,792,7808,67
"509",240000,5214.5390625,6319.94677734375,499.493011474609,3,4,2395,7595,14
"510",70000,8380.91015625,1612.4150390625,1637.84704589844,1,2,952,2589,73
"511",137000,6929.12890625,5805.6220703125,1221.54699707031,2,3,1155,6000,32
"512",144000,4270.2412109375,5457.41796875,674.890991210938,2,3,1630,5300,9
"513",79500,10687.3935546875,983.799987792969,1373.87194824219,1,3,1014,7670,47
"514",163000,12888.4541015625,3705.36010742188,1085.88000488281,2,3,1824,9011,5
"515",106000,14087.02734375,4742.06201171875,1039.35595703125,2,3,1366,6000,16
"516",85000,4924.8837890625,6616.10498046875,648.484008789062,1,2,873,6000,40
"517",176000,2920.29296875,12543.4716796875,821.718017578125,2.5,3,1709,7371,16
"518",30000,8603.3193359375,1396.13696289062,1644,1,2,973,5000,91
"519",88000,6272.69921875,13905.2578125,610.56201171875,1,2,1463,7080,51
"520",110000,12066.72265625,4283.59521484375,603.447021484375,2.5,4,2030,7158,19
"521",138000,13005.466796875,3489.98388671875,1242.40795898438,2,3,1817,7465,7
"522",135000,11192.88671875,8682.4853515625,555.276000976562,1.5,2,1264,26200,43
"523",90000,10214.888671875,563.616027832031,1454.21398925781,2,3,1917,6030,32
"524",177000,2229.93505859375,13402.82421875,208.988998413086,2,3,1772,8787,15
"525",88000,1943.498046875,10121.083984375,90.1309967041016,2,3,1835,8910,42
"526",165909,13692.341796875,270.898010253906,687.127014160156,2,3,1719,6750,20
"527",138000,2759.98999023438,8978.12890625,80.7040023803711,2,3,1537,9605,13
"528",145000,2594.45288085938,12203.7685546875,591.518005371094,1,3,945,9430,46
"529",101000,14845.947265625,3510.126953125,1975.18505859375,2,3,1526,8250,32
"530",79000,11003.7578125,15287.052734375,1.73399996757507,1,2,1240,12870,85
"531",180000,5088.33203125,6089.32177734375,148.929992675781,2.5,4,2336,15000,23
"532",153000,3233.31201171875,11316.3828125,714.763977050781,2,3,1277,6540,6
"533",73000,11191.556640625,1715.51098632812,2281.10595703125,1,2,832,6250,47
"534",110000,3710.17309570312,10739.5810546875,1254.1240234375,1,2,1182,7320,52
"535",189000,2129.376953125,12297.62109375,996.552001953125,2.5,4,1598,5850,6
"536",67000,7245.408203125,2820.86499023438,1418.48596191406,1,2,888,3500,11
"537",147000,2318.3369140625,12132.37109375,1200.37194824219,2,4,1422,6000,12
"538",113000,3084.037109375,11724.5302734375,1082.84497070312,1.5,3,1244,5529,37
"539",87000,12399.513671875,2272.24291992188,1840.03894042969,1,2,1146,5000,54
"540",120000,14861.677734375,4903.05712890625,693.643981933594,2,3,1293,5359,3
"541",62000,7564.59521484375,2418.44189453125,1578.78601074219,1,2,935,23189,34
"542",88000,2493.49291992188,10923.34375,226.585998535156,2,3,1100,5629,5
"543",87500,11179.4609375,1293.33703613281,3046.02294921875,2,3,1207,5000,5
"544",60000,10878.65625,719.168029785156,3012.251953125,1,3,906,4000,79
"545",70000,10526.33203125,4818.27001953125,1081.28100585938,1,3,875,7800,38
"546",135000,12734.9736328125,2700.63110351562,1288.24304199219,2,3,1288,6325,28
"547",130000,6840.64111328125,6435.84423828125,969.997985839844,2,3,1296,7296,16
"548",188000,5256.11083984375,4523.55810546875,664.142028808594,2.5,4,2189,7543,5
"549",114000,3975.30297851562,7566.0029296875,110.03099822998,2,3,1440,6774,12
"550",150000,13204.765625,4770.2880859375,326.036010742188,2,3,1064,5415,22
"551",99000,12373.0146484375,2100.36401367188,3002.56811523438,1,2,1100,5625,44
"552",45000,7934.6171875,11535.85546875,138.744995117188,1,2,660,3437,69
"553",127000,3520.05493164062,11009.06640625,736.994995117188,2,3,1315,6200,28
"554",90000,8939.2734375,14048.041015625,531.039001464844,1,3,1143,6000,15
"555",120000,8189.66015625,1998.99597167969,766.768981933594,2,4,1570,5200,1
"556",48000,4938.5810546875,13012.04296875,1531.29797363281,1,1,763,7500,59
"557",166000,1385.80895996094,13058.5556640625,292.691986083984,3,4,1831,4230,3
"558",75000,4561.48583984375,8157.18896484375,143.841003417969,1,2,1021,8029,74
"559",110000,2020.88403320312,12625.0849609375,447.64599609375,1,2,1100,5940,46
"560",230000,3387.05590820312,13614.78125,330.346008300781,3,4,2223,6236,1
"561",196000,10933.5078125,15640.2275390625,600.989013671875,2.5,3,2315,11634,19
"562",85000,15091.3525390625,1407.15795898438,1911.44104003906,2,4,1741,7425,40
"563",135000,3833.76196289062,10590.71875,1103.34301757812,2,3,1803,6367,16
"564",97500,2146.81811523438,12280.0810546875,1014.05499267578,1.5,4,1489,6000,39
"565",85000,4979.86279296875,13098.994140625,1698.18603515625,2,3,1227,5500,7
"566",65000,8531.7626953125,1471.13000488281,2127.86401367188,1,2,1122,5625,68
